PARENTOBJECTTYPE,PARENTID,CHILDID,CHILDOBJECTTYPE
ISCOGroup,key_587,key_592,ISCOGroup
ISCOGroup,key_592,key_593,ISCOGroup
ISCOGroup,key_592,key_594,ISCOGroup
ISCOGroup,key_587,key_595,ISCOGroup
ISCOGroup,key_595,key_596,ISCOGroup
ISCOGroup,key_595,key_597,ISCOGroup
ISCOGroup,key_595,key_598,ISCOGroup
ISCOGroup,key_595,key_599,ISCOGroup
ISCOGroup,key_569,key_600,ISCOGroup
ISCOGroup,key_600,key_601,ISCOGroup
ISCOGroup,key_601,key_602,ISCOGroup
ISCOGroup,key_601,key_603,ISCOGroup
ISCOGroup,key_569,key_604,ISCOGroup
ISCOGroup,key_604,key_605,ISCOGroup
ISCOGroup,key_605,key_606,ISCOGroup
ISCOGroup,key_604,key_607,ISCOGroup
ISCOGroup,key_607,key_608,ISCOGroup
ISCOGroup,key_569,key_609,ISCOGroup
ISCOGroup,key_609,key_610,ISCOGroup
ISCOGroup,key_610,key_611,ISCOGroup
ISCOGroup,key_610,key_612,ISCOGroup
ISCOGroup,key_610,key_613,ISCOGroup
ISCOGroup,key_609,key_614,ISCOGroup
ISCOGroup,key_614,key_615,ISCOGroup
ISCOGroup,key_614,key_616,ISCOGroup
ISCOGroup,key_614,key_617,ISCOGroup
ISCOGroup,key_614,key_618,ISCOGroup
ISCOGroup,key_614,key_619,ISCOGroup
ISCOGroup,key_519,key_621,Occupation
ISCOGroup,key_216,key_623,Occupation
ISCOGroup,key_141,key_624,Occupation
ISCOGroup,key_220,key_625,Occupation
ISCOGroup,key_382,key_627,Occupation
ISCOGroup,key_107,key_628,Occupation
ISCOGroup,key_538,key_630,Occupation
ISCOGroup,key_538,key_631,Occupation
ISCOGroup,key_106,key_635,Occupation
ISCOGroup,key_461,key_636,Occupation
ISCOGroup,key_560,key_637,Occupation
ISCOGroup,key_522,key_641,Occupation
ISCOGroup,key_78,key_644,Occupation
ISCOGroup,key_246,key_645,Occupation
ISCOGroup,key_522,key_647,Occupation
ISCOGroup,key_273,key_649,Occupation
ISCOGroup,key_472,key_650,Occupation
ISCOGroup,key_436,key_651,Occupation
ISCOGroup,key_57,key_653,Occupation
ISCOGroup,key_404,key_654,Occupation
ISCOGroup,key_260,key_655,Occupation
ISCOGroup,key_204,key_656,Occupation
ISCOGroup,key_520,key_658,Occupation
ISCOGroup,key_412,key_659,Occupation
ISCOGroup,key_456,key_660,Occupation
ISCOGroup,key_51,key_661,Occupation
ISCOGroup,key_82,key_663,Occupation
ISCOGroup,key_440,key_666,Occupation
ISCOGroup,key_77,key_672,Occupation
ISCOGroup,key_120,key_675,Occupation
ISCOGroup,key_560,key_676,Occupation
ISCOGroup,key_261,key_679,Occupation
ISCOGroup,key_538,key_680,Occupation
ISCOGroup,key_262,key_681,Occupation
ISCOGroup,key_156,key_682,Occupation
ISCOGroup,key_111,key_684,Occupation
ISCOGroup,key_517,key_685,Occupation
ISCOGroup,key_27,key_687,Occupation
ISCOGroup,key_148,key_688,Occupation
ISCOGroup,key_137,key_691,Occupation
ISCOGroup,key_485,key_692,Occupation
ISCOGroup,key_373,key_693,Occupation
ISCOGroup,key_429,key_699,Occupation
ISCOGroup,key_488,key_700,Occupation
ISCOGroup,key_167,key_3627,Occupation
ISCOGroup,key_193,key_705,Occupation
ISCOGroup,key_529,key_706,Occupation
ISCOGroup,key_436,key_707,Occupation
ISCOGroup,key_493,key_709,Occupation
ISCOGroup,key_520,key_710,Occupation
ISCOGroup,key_138,key_711,Occupation
ISCOGroup,key_66,key_712,Occupation
ISCOGroup,key_89,key_713,Occupation
ISCOGroup,key_481,key_715,Occupation
ISCOGroup,key_19,key_717,Occupation
ISCOGroup,key_500,key_718,Occupation
ISCOGroup,key_15,key_719,Occupation
ISCOGroup,key_179,key_723,Occupation
ISCOGroup,key_160,key_725,Occupation
ISCOGroup,key_476,key_727,Occupation
ISCOGroup,key_78,key_728,Occupation
ISCOGroup,key_147,key_729,Occupation
ISCOGroup,key_183,key_731,Occupation
ISCOGroup,key_276,key_733,Occupation
ISCOGroup,key_102,key_734,Occupation
ISCOGroup,key_284,key_735,Occupation
ISCOGroup,key_195,key_736,Occupation
ISCOGroup,key_149,key_738,Occupation
ISCOGroup,key_440,key_739,Occupation
ISCOGroup,key_368,key_743,Occupation
ISCOGroup,key_348,key_744,Occupation
ISCOGroup,key_177,key_745,Occupation
ISCOGroup,key_182,key_746,Occupation
ISCOGroup,key_466,key_754,Occupation
ISCOGroup,key_536,key_755,Occupation
ISCOGroup,key_151,key_756,Occupation
ISCOGroup,key_454,key_757,Occupation
ISCOGroup,key_527,key_758,Occupation
ISCOGroup,key_460,key_760,Occupation
ISCOGroup,key_358,key_762,Occupation
ISCOGroup,key_368,key_763,Occupation
ISCOGroup,key_4,key_764,Occupation
ISCOGroup,key_102,key_765,Occupation
ISCOGroup,key_238,key_766,Occupation
ISCOGroup,key_432,key_767,Occupation
ISCOGroup,key_461,key_768,Occupation
ISCOGroup,key_139,key_769,Occupation
ISCOGroup,key_312,key_772,Occupation
ISCOGroup,key_236,key_773,Occupation
ISCOGroup,key_278,key_775,Occupation
ISCOGroup,key_558,key_776,Occupation
ISCOGroup,key_156,key_777,Occupation
ISCOGroup,key_78,key_781,Occupation
ISCOGroup,key_326,key_782,Occupation
ISCOGroup,key_168,key_3627,Occupation
ISCOGroup,key_156,key_784,Occupation
ISCOGroup,key_38,key_787,Occupation
ISCOGroup,key_522,key_789,Occupation
ISCOGroup,key_412,key_790,Occupation
ISCOGroup,key_187,key_791,Occupation
ISCOGroup,key_63,key_3627,Occupation
ISCOGroup,key_535,key_795,Occupation
ISCOGroup,key_208,key_796,Occupation
ISCOGroup,key_522,key_797,Occupation
ISCOGroup,key_182,key_798,Occupation
ISCOGroup,key_199,key_799,Occupation
ISCOGroup,key_27,key_800,Occupation
ISCOGroup,key_259,key_801,Occupation
ISCOGroup,key_456,key_802,Occupation
ISCOGroup,key_565,key_807,Occupation
ISCOGroup,key_459,key_808,Occupation
ISCOGroup,key_375,key_810,Occupation
ISCOGroup,key_405,key_811,Occupation
ISCOGroup,key_14,key_812,Occupation
ISCOGroup,key_171,key_814,Occupation
ISCOGroup,key_256,key_816,Occupation
ISCOGroup,key_188,key_817,Occupation
ISCOGroup,key_272,key_818,Occupation
ISCOGroup,key_440,key_821,Occupation
ISCOGroup,key_456,key_822,Occupation
ISCOGroup,key_538,key_824,Occupation
ISCOGroup,key_283,key_825,Occupation
ISCOGroup,key_68,key_3627,Occupation
ISCOGroup,key_151,key_827,Occupation
ISCOGroup,key_124,key_829,Occupation
ISCOGroup,key_147,key_830,Occupation
ISCOGroup,key_151,key_831,Occupation
ISCOGroup,key_36,key_833,Occupation
ISCOGroup,key_25,key_836,Occupation
ISCOGroup,key_143,key_839,Occupation
ISCOGroup,key_277,key_840,Occupation
ISCOGroup,key_89,key_842,Occupation
ISCOGroup,key_111,key_3627,Occupation
ISCOGroup,key_70,key_3627,Occupation
ISCOGroup,key_167,key_3627,Occupation
ISCOGroup,key_465,key_850,Occupation
ISCOGroup,key_195,key_851,Occupation
ISCOGroup,key_538,key_853,Occupation
ISCOGroup,key_288,key_856,Occupation
ISCOGroup,key_393,key_859,Occupation
ISCOGroup,key_455,key_860,Occupation
ISCOGroup,key_555,key_861,Occupation
ISCOGroup,key_25,key_863,Occupation
ISCOGroup,key_142,key_866,Occupation
ISCOGroup,key_385,key_867,Occupation
ISCOGroup,key_198,key_868,Occupation
ISCOGroup,key_314,key_870,Occupation
ISCOGroup,key_178,key_871,Occupation
ISCOGroup,key_249,key_874,Occupation
ISCOGroup,key_468,key_879,Occupation
ISCOGroup,key_232,key_880,Occupation
ISCOGroup,key_402,key_881,Occupation
ISCOGroup,key_536,key_883,Occupation
ISCOGroup,key_443,key_884,Occupation
ISCOGroup,key_153,key_885,Occupation
ISCOGroup,key_459,key_886,Occupation
ISCOGroup,key_484,key_887,Occupation
ISCOGroup,key_575,key_888,Occupation
ISCOGroup,key_465,key_890,Occupation
ISCOGroup,key_245,key_892,Occupation
ISCOGroup,key_161,key_893,Occupation
ISCOGroup,key_144,key_895,Occupation
ISCOGroup,key_456,key_897,Occupation
ISCOGroup,key_239,key_904,Occupation
ISCOGroup,key_538,key_905,Occupation
ISCOGroup,key_563,key_909,Occupation
ISCOGroup,key_545,key_911,Occupation
ISCOGroup,key_449,key_912,Occupation
ISCOGroup,key_550,key_913,Occupation
ISCOGroup,key_353,key_915,Occupation
ISCOGroup,key_500,key_916,Occupation
ISCOGroup,key_551,key_917,Occupation
ISCOGroup,key_187,key_919,Occupation
ISCOGroup,key_66,key_920,Occupation
ISCOGroup,key_325,key_922,Occupation
ISCOGroup,key_179,key_923,Occupation
ISCOGroup,key_456,key_924,Occupation
ISCOGroup,key_568,key_928,Occupation
ISCOGroup,key_95,key_929,Occupation
ISCOGroup,key_433,key_930,Occupation
ISCOGroup,key_500,key_933,Occupation
ISCOGroup,key_349,key_934,Occupation
ISCOGroup,key_522,key_935,Occupation
ISCOGroup,key_175,key_941,Occupation
ISCOGroup,key_195,key_942,Occupation
ISCOGroup,key_450,key_943,Occupation
ISCOGroup,key_137,key_944,Occupation
ISCOGroup,key_549,key_945,Occupation
ISCOGroup,key_243,key_947,Occupation
ISCOGroup,key_573,key_948,Occupation
ISCOGroup,key_465,key_949,Occupation
ISCOGroup,key_584,key_950,Occupation
ISCOGroup,key_284,key_951,Occupation
ISCOGroup,key_489,key_952,Occupation
ISCOGroup,key_202,key_953,Occupation
ISCOGroup,key_317,key_956,Occupation
ISCOGroup,key_254,key_958,Occupation
ISCOGroup,key_237,key_960,Occupation
ISCOGroup,key_202,key_961,Occupation
ISCOGroup,key_534,key_962,Occupation
ISCOGroup,key_400,key_963,Occupation
ISCOGroup,key_532,key_964,Occupation
ISCOGroup,key_563,key_965,Occupation
ISCOGroup,key_89,key_966,Occupation
ISCOGroup,key_561,key_967,Occupation
ISCOGroup,key_284,key_968,Occupation
ISCOGroup,key_564,key_970,Occupation
ISCOGroup,key_407,key_972,Occupation
ISCOGroup,key_147,key_975,Occupation
ISCOGroup,key_156,key_976,Occupation
ISCOGroup,key_520,key_977,Occupation
ISCOGroup,key_24,key_978,Occupation
ISCOGroup,key_62,key_3627,Occupation
ISCOGroup,key_503,key_983,Occupation
ISCOGroup,key_484,key_985,Occupation
ISCOGroup,key_473,key_988,Occupation
ISCOGroup,key_257,key_992,Occupation
ISCOGroup,key_7,key_994,Occupation
ISCOGroup,key_565,key_995,Occupation
ISCOGroup,key_538,key_999,Occupation
ISCOGroup,key_561,key_1001,Occupation
ISCOGroup,key_127,key_1002,Occupation
ISCOGroup,key_358,key_1003,Occupation
ISCOGroup,key_382,key_1005,Occupation
ISCOGroup,key_273,key_1006,Occupation
ISCOGroup,key_619,key_1007,Occupation
ISCOGroup,key_565,key_1008,Occupation
ISCOGroup,key_578,key_1010,Occupation
ISCOGroup,key_321,key_1012,Occupation
ISCOGroup,key_209,key_1013,Occupation
ISCOGroup,key_15,key_1017,Occupation
ISCOGroup,key_398,key_1018,Occupation
ISCOGroup,key_213,key_1019,Occupation
ISCOGroup,key_167,key_3627,Occupation
ISCOGroup,key_257,key_1024,Occupation
ISCOGroup,key_506,key_1025,Occupation
ISCOGroup,key_129,key_1026,Occupation
ISCOGroup,key_586,key_1027,Occupation
ISCOGroup,key_136,key_1028,Occupation
ISCOGroup,key_534,key_1029,Occupation
ISCOGroup,key_138,key_1030,Occupation
ISCOGroup,key_48,key_1032,Occupation
ISCOGroup,key_439,key_1034,Occupation
ISCOGroup,key_352,key_1036,Occupation
ISCOGroup,key_204,key_1037,Occupation
ISCOGroup,key_555,key_1040,Occupation
ISCOGroup,key_522,key_1042,Occupation
ISCOGroup,key_257,key_1043,Occupation
ISCOGroup,key_141,key_1044,Occupation
ISCOGroup,key_509,key_1045,Occupation
ISCOGroup,key_133,key_1046,Occupation
ISCOGroup,key_129,key_1047,Occupation
ISCOGroup,key_532,key_1049,Occupation
ISCOGroup,key_551,key_1050,Occupation
ISCOGroup,key_284,key_1051,Occupation
ISCOGroup,key_147,key_1054,Occupation
ISCOGroup,key_301,key_1055,Occupation
ISCOGroup,key_456,key_1056,Occupation
ISCOGroup,key_246,key_1057,Occupation
ISCOGroup,key_278,key_1058,Occupation
ISCOGroup,key_188,key_1063,Occupation
ISCOGroup,key_573,key_1065,Occupation
ISCOGroup,key_175,key_1067,Occupation
ISCOGroup,key_461,key_1068,Occupation
ISCOGroup,key_461,key_1069,Occupation
ISCOGroup,key_129,key_1070,Occupation
ISCOGroup,key_414,key_1075,Occupation
ISCOGroup,key_594,key_1077,Occupation
ISCOGroup,key_161,key_1079,Occupation
ISCOGroup,key_432,key_1080,Occupation
ISCOGroup,key_561,key_1081,Occupation
ISCOGroup,key_551,key_1082,Occupation
ISCOGroup,key_459,key_1084,Occupation
ISCOGroup,key_48,key_1085,Occupation
ISCOGroup,key_504,key_1086,Occupation
ISCOGroup,key_195,key_1088,Occupation
ISCOGroup,key_519,key_1090,Occupation
ISCOGroup,key_508,key_1091,Occupation
ISCOGroup,key_88,key_1092,Occupation
ISCOGroup,key_147,key_3627,Occupation
ISCOGroup,key_526,key_1096,Occupation
ISCOGroup,key_619,key_1097,Occupation
ISCOGroup,key_326,key_1098,Occupation
ISCOGroup,key_181,key_1100,Occupation
ISCOGroup,key_4,key_1102,Occupation
ISCOGroup,key_459,key_1103,Occupation
ISCOGroup,key_306,key_1104,Occupation
ISCOGroup,key_489,key_1106,Occupation
ISCOGroup,key_461,key_1108,Occupation
ISCOGroup,key_413,key_1113,Occupation
ISCOGroup,key_134,key_1114,Occupation
ISCOGroup,key_156,key_1115,Occupation
ISCOGroup,key_190,key_1116,Occupation
ISCOGroup,key_326,key_1117,Occupation
ISCOGroup,key_214,key_1118,Occupation
ISCOGroup,key_527,key_1122,Occupation
ISCOGroup,key_70,key_1125,Occupation
ISCOGroup,key_229,key_1126,Occupation
ISCOGroup,key_501,key_1127,Occupation
ISCOGroup,key_538,key_1128,Occupation
ISCOGroup,key_536,key_1129,Occupation
ISCOGroup,key_310,key_1130,Occupation
ISCOGroup,key_508,key_1131,Occupation
ISCOGroup,key_500,key_1133,Occupation
ISCOGroup,key_250,key_1137,Occupation
ISCOGroup,key_261,key_1138,Occupation
ISCOGroup,key_402,key_1139,Occupation
ISCOGroup,key_432,key_1141,Occupation
ISCOGroup,key_538,key_1142,Occupation
ISCOGroup,key_284,key_1143,Occupation
ISCOGroup,key_516,key_1144,Occupation
ISCOGroup,key_455,key_1145,Occupation
ISCOGroup,key_461,key_1147,Occupation
ISCOGroup,key_507,key_1148,Occupation
ISCOGroup,key_465,key_1151,Occupation
ISCOGroup,key_15,key_1152,Occupation
ISCOGroup,key_251,key_1154,Occupation
ISCOGroup,key_530,key_1156,Occupation
ISCOGroup,key_358,key_1157,Occupation
ISCOGroup,key_237,key_1159,Occupation
ISCOGroup,key_370,key_1163,Occupation
ISCOGroup,key_617,key_1165,Occupation
ISCOGroup,key_545,key_1166,Occupation
ISCOGroup,key_147,key_1168,Occupation
ISCOGroup,key_72,key_1169,Occupation
ISCOGroup,key_359,key_1170,Occupation
ISCOGroup,key_266,key_1173,Occupation
ISCOGroup,key_48,key_1174,Occupation
ISCOGroup,key_597,key_1175,Occupation
ISCOGroup,key_536,key_1176,Occupation
ISCOGroup,key_161,key_1177,Occupation
ISCOGroup,key_544,key_1178,Occupation
ISCOGroup,key_284,key_1179,Occupation
ISCOGroup,key_24,key_1182,Occupation
ISCOGroup,key_308,key_1183,Occupation
ISCOGroup,key_27,key_1184,Occupation
ISCOGroup,key_349,key_1185,Occupation
ISCOGroup,key_450,key_1187,Occupation
ISCOGroup,key_432,key_1189,Occupation
ISCOGroup,key_129,key_1192,Occupation
ISCOGroup,key_393,key_1193,Occupation
ISCOGroup,key_568,key_1194,Occupation
ISCOGroup,key_586,key_1195,Occupation
ISCOGroup,key_68,key_1197,Occupation
ISCOGroup,key_54,key_1200,Occupation
ISCOGroup,key_575,key_1203,Occupation
ISCOGroup,key_485,key_1205,Occupation
ISCOGroup,key_477,key_1206,Occupation
ISCOGroup,key_346,key_1210,Occupation
ISCOGroup,key_306,key_1211,Occupation
ISCOGroup,key_48,key_1212,Occupation
ISCOGroup,key_517,key_1213,Occupation
ISCOGroup,key_456,key_1214,Occupation
ISCOGroup,key_305,key_1216,Occupation
ISCOGroup,key_225,key_1218,Occupation
ISCOGroup,key_393,key_1219,Occupation
ISCOGroup,key_491,key_1221,Occupation
ISCOGroup,key_573,key_1222,Occupation
ISCOGroup,key_259,key_1231,Occupation
ISCOGroup,key_522,key_1232,Occupation
ISCOGroup,key_22,key_1233,Occupation
ISCOGroup,key_522,key_1234,Occupation
ISCOGroup,key_550,key_1235,Occupation
ISCOGroup,key_392,key_1237,Occupation
ISCOGroup,key_161,key_1238,Occupation
ISCOGroup,key_355,key_1241,Occupation
ISCOGroup,key_412,key_1244,Occupation
ISCOGroup,key_538,key_1247,Occupation
ISCOGroup,key_195,key_1249,Occupation
ISCOGroup,key_232,key_1250,Occupation
ISCOGroup,key_243,key_1252,Occupation
ISCOGroup,key_476,key_1253,Occupation
ISCOGroup,key_391,key_1254,Occupation
ISCOGroup,key_462,key_1255,Occupation
ISCOGroup,key_274,key_1257,Occupation
ISCOGroup,key_111,key_1259,Occupation
ISCOGroup,key_187,key_1262,Occupation
ISCOGroup,key_212,key_1263,Occupation
ISCOGroup,key_381,key_1264,Occupation
ISCOGroup,key_148,key_1269,Occupation
ISCOGroup,key_538,key_1270,Occupation
ISCOGroup,key_281,key_1273,Occupation
ISCOGroup,key_488,key_1274,Occupation
ISCOGroup,key_70,key_1275,Occupation
ISCOGroup,key_38,key_1277,Occupation
ISCOGroup,key_432,key_1278,Occupation
ISCOGroup,key_147,key_1280,Occupation
ISCOGroup,key_472,key_1282,Occupation
ISCOGroup,key_192,key_1284,Occupation
ISCOGroup,key_254,key_1285,Occupation
ISCOGroup,key_10,key_1290,Occupation
ISCOGroup,key_281,key_1291,Occupation
ISCOGroup,key_485,key_1292,Occupation
ISCOGroup,key_489,key_1293,Occupation
ISCOGroup,key_95,key_1296,Occupation
ISCOGroup,key_89,key_1298,Occupation
ISCOGroup,key_514,key_1299,Occupation
ISCOGroup,key_538,key_1300,Occupation
ISCOGroup,key_540,key_1302,Occupation
ISCOGroup,key_581,key_1303,Occupation
ISCOGroup,key_177,key_1305,Occupation
ISCOGroup,key_538,key_1307,Occupation
ISCOGroup,key_164,key_1308,Occupation
ISCOGroup,key_269,key_1310,Occupation
ISCOGroup,key_329,key_1311,Occupation
ISCOGroup,key_488,key_1313,Occupation
ISCOGroup,key_368,key_1319,Occupation
ISCOGroup,key_268,key_1321,Occupation
ISCOGroup,key_277,key_1322,Occupation
ISCOGroup,key_133,key_1324,Occupation
ISCOGroup,key_378,key_1326,Occupation
ISCOGroup,key_166,key_1327,Occupation
ISCOGroup,key_253,key_1329,Occupation
ISCOGroup,key_619,key_1331,Occupation
ISCOGroup,key_267,key_1333,Occupation
ISCOGroup,key_522,key_1335,Occupation
ISCOGroup,key_137,key_1336,Occupation
ISCOGroup,key_568,key_1339,Occupation
ISCOGroup,key_54,key_1340,Occupation
ISCOGroup,key_470,key_1341,Occupation
ISCOGroup,key_114,key_1342,Occupation
ISCOGroup,key_522,key_1343,Occupation
ISCOGroup,key_508,key_1344,Occupation
ISCOGroup,key_596,key_1347,Occupation
ISCOGroup,key_251,key_1348,Occupation
ISCOGroup,key_257,key_1349,Occupation
ISCOGroup,key_69,key_1353,Occupation
ISCOGroup,key_87,key_1354,Occupation
ISCOGroup,key_151,key_1355,Occupation
ISCOGroup,key_538,key_1358,Occupation
ISCOGroup,key_459,key_1359,Occupation
ISCOGroup,key_497,key_1363,Occupation
ISCOGroup,key_520,key_1364,Occupation
ISCOGroup,key_195,key_1365,Occupation
ISCOGroup,key_25,key_1367,Occupation
ISCOGroup,key_466,key_1368,Occupation
ISCOGroup,key_215,key_1369,Occupation
ISCOGroup,key_538,key_1371,Occupation
ISCOGroup,key_615,key_1373,Occupation
ISCOGroup,key_378,key_1374,Occupation
ISCOGroup,key_40,key_1375,Occupation
ISCOGroup,key_268,key_1377,Occupation
ISCOGroup,key_129,key_1378,Occupation
ISCOGroup,key_153,key_1379,Occupation
ISCOGroup,key_492,key_1383,Occupation
ISCOGroup,key_598,key_1385,Occupation
ISCOGroup,key_23,key_1386,Occupation
ISCOGroup,key_533,key_1387,Occupation
ISCOGroup,key_440,key_1391,Occupation
ISCOGroup,key_534,key_1392,Occupation
ISCOGroup,key_142,key_1394,Occupation
ISCOGroup,key_550,key_1395,Occupation
ISCOGroup,key_202,key_1396,Occupation
ISCOGroup,key_288,key_1398,Occupation
ISCOGroup,key_277,key_1399,Occupation
ISCOGroup,key_515,key_1400,Occupation
ISCOGroup,key_370,key_1404,Occupation
ISCOGroup,key_188,key_1406,Occupation
ISCOGroup,key_48,key_1407,Occupation
ISCOGroup,key_77,key_1411,Occupation
ISCOGroup,key_137,key_1412,Occupation
ISCOGroup,key_161,key_1416,Occupation
ISCOGroup,key_14,key_1417,Occupation
ISCOGroup,key_198,key_1418,Occupation
ISCOGroup,key_77,key_1419,Occupation
ISCOGroup,key_284,key_1421,Occupation
ISCOGroup,key_540,key_1422,Occupation
ISCOGroup,key_141,key_1423,Occupation
ISCOGroup,key_195,key_1424,Occupation
ISCOGroup,key_470,key_1425,Occupation
ISCOGroup,key_437,key_1426,Occupation
ISCOGroup,key_376,key_1427,Occupation
ISCOGroup,key_516,key_1428,Occupation
ISCOGroup,key_188,key_1429,Occupation
ISCOGroup,key_195,key_1430,Occupation
ISCOGroup,key_514,key_1433,Occupation
ISCOGroup,key_564,key_1434,Occupation
ISCOGroup,key_255,key_1435,Occupation
ISCOGroup,key_261,key_1437,Occupation
ISCOGroup,key_177,key_1440,Occupation
ISCOGroup,key_445,key_1441,Occupation
ISCOGroup,key_564,key_1445,Occupation
ISCOGroup,key_490,key_1446,Occupation
ISCOGroup,key_543,key_1448,Occupation
ISCOGroup,key_508,key_1450,Occupation
ISCOGroup,key_615,key_1451,Occupation
ISCOGroup,key_167,key_3627,Occupation
ISCOGroup,key_87,key_1454,Occupation
ISCOGroup,key_543,key_1455,Occupation
ISCOGroup,key_495,key_1457,Occupation
ISCOGroup,key_57,key_1458,Occupation
ISCOGroup,key_48,key_1460,Occupation
ISCOGroup,key_561,key_1461,Occupation
ISCOGroup,key_514,key_1463,Occupation
ISCOGroup,key_155,key_1464,Occupation
ISCOGroup,key_407,key_1466,Occupation
ISCOGroup,key_150,key_1469,Occupation
ISCOGroup,key_47,key_1471,Occupation
ISCOGroup,key_440,key_1473,Occupation
ISCOGroup,key_227,key_1475,Occupation
ISCOGroup,key_516,key_1478,Occupation
ISCOGroup,key_317,key_1479,Occupation
ISCOGroup,key_127,key_1480,Occupation
ISCOGroup,key_590,key_1482,Occupation
ISCOGroup,key_578,key_1484,Occupation
ISCOGroup,key_141,key_1485,Occupation
ISCOGroup,key_141,key_1486,Occupation
ISCOGroup,key_204,key_1488,Occupation
ISCOGroup,key_201,key_1489,Occupation
ISCOGroup,key_564,key_1491,Occupation
ISCOGroup,key_77,key_1492,Occupation
ISCOGroup,key_280,key_1495,Occupation
ISCOGroup,key_546,key_1496,Occupation
ISCOGroup,key_51,key_1499,Occupation
ISCOGroup,key_349,key_1500,Occupation
ISCOGroup,key_89,key_1502,Occupation
ISCOGroup,key_484,key_1505,Occupation
ISCOGroup,key_480,key_1506,Occupation
ISCOGroup,key_66,key_1507,Occupation
ISCOGroup,key_349,key_1509,Occupation
ISCOGroup,key_477,key_1513,Occupation
ISCOGroup,key_175,key_1514,Occupation
ISCOGroup,key_326,key_1516,Occupation
ISCOGroup,key_111,key_1517,Occupation
ISCOGroup,key_543,key_1518,Occupation
ISCOGroup,key_377,key_1519,Occupation
ISCOGroup,key_520,key_1521,Occupation
ISCOGroup,key_514,key_1522,Occupation
ISCOGroup,key_43,key_1524,Occupation
ISCOGroup,key_526,key_1525,Occupation
ISCOGroup,key_78,key_1526,Occupation
ISCOGroup,key_265,key_1527,Occupation
ISCOGroup,key_7,key_1528,Occupation
ISCOGroup,key_526,key_1530,Occupation
ISCOGroup,key_459,key_1532,Occupation
ISCOGroup,key_141,key_1534,Occupation
ISCOGroup,key_170,key_1535,Occupation
ISCOGroup,key_48,key_1537,Occupation
ISCOGroup,key_147,key_1538,Occupation
ISCOGroup,key_540,key_1540,Occupation
ISCOGroup,key_520,key_1541,Occupation
ISCOGroup,key_251,key_1543,Occupation
ISCOGroup,key_187,key_1545,Occupation
ISCOGroup,key_173,key_1551,Occupation
ISCOGroup,key_529,key_1556,Occupation
ISCOGroup,key_137,key_1559,Occupation
ISCOGroup,key_393,key_1560,Occupation
ISCOGroup,key_514,key_1562,Occupation
ISCOGroup,key_102,key_1563,Occupation
ISCOGroup,key_194,key_1564,Occupation
ISCOGroup,key_382,key_1566,Occupation
ISCOGroup,key_81,key_1567,Occupation
ISCOGroup,key_266,key_1571,Occupation
ISCOGroup,key_78,key_1573,Occupation
ISCOGroup,key_282,key_1578,Occupation
ISCOGroup,key_129,key_1581,Occupation
ISCOGroup,key_133,key_1586,Occupation
ISCOGroup,key_612,key_1588,Occupation
ISCOGroup,key_183,key_1590,Occupation
ISCOGroup,key_111,key_1592,Occupation
ISCOGroup,key_436,key_1593,Occupation
ISCOGroup,key_520,key_1598,Occupation
ISCOGroup,key_476,key_1599,Occupation
ISCOGroup,key_168,key_3627,Occupation
ISCOGroup,key_273,key_1601,Occupation
ISCOGroup,key_33,key_1602,Occupation
ISCOGroup,key_208,key_1603,Occupation
ISCOGroup,key_206,key_1604,Occupation
ISCOGroup,key_496,key_1606,Occupation
ISCOGroup,key_526,key_1607,Occupation
ISCOGroup,key_613,key_1608,Occupation
ISCOGroup,key_269,key_1609,Occupation
ISCOGroup,key_133,key_1611,Occupation
ISCOGroup,key_308,key_1613,Occupation
ISCOGroup,key_188,key_1617,Occupation
ISCOGroup,key_330,key_1618,Occupation
ISCOGroup,key_500,key_1619,Occupation
ISCOGroup,key_501,key_1620,Occupation
ISCOGroup,key_35,key_1621,Occupation
ISCOGroup,key_136,key_1624,Occupation
ISCOGroup,key_222,key_1626,Occupation
ISCOGroup,key_85,key_1627,Occupation
ISCOGroup,key_42,key_1630,Occupation
ISCOGroup,key_205,key_1631,Occupation
ISCOGroup,key_180,key_1634,Occupation
ISCOGroup,key_550,key_1635,Occupation
ISCOGroup,key_169,key_3627,Occupation
ISCOGroup,key_536,key_1642,Occupation
ISCOGroup,key_440,key_1643,Occupation
ISCOGroup,key_195,key_1644,Occupation
ISCOGroup,key_534,key_1645,Occupation
ISCOGroup,key_461,key_1646,Occupation
ISCOGroup,key_51,key_1648,Occupation
ISCOGroup,key_72,key_1649,Occupation
ISCOGroup,key_24,key_1655,Occupation
ISCOGroup,key_368,key_1657,Occupation
ISCOGroup,key_335,key_1658,Occupation
ISCOGroup,key_475,key_1659,Occupation
ISCOGroup,key_78,key_1662,Occupation
ISCOGroup,key_538,key_1663,Occupation
ISCOGroup,key_10,key_1664,Occupation
ISCOGroup,key_326,key_1665,Occupation
ISCOGroup,key_102,key_3627,Occupation
ISCOGroup,key_499,key_1667,Occupation
ISCOGroup,key_121,key_1672,Occupation
ISCOGroup,key_326,key_1676,Occupation
ISCOGroup,key_568,key_1678,Occupation
ISCOGroup,key_180,key_1681,Occupation
ISCOGroup,key_253,key_1682,Occupation
ISCOGroup,key_170,key_1684,Occupation
ISCOGroup,key_173,key_1685,Occupation
ISCOGroup,key_450,key_1686,Occupation
ISCOGroup,key_402,key_1687,Occupation
